Date,Open,High,Low,Close,Adj Close,Volume
2015-10-30,30.020000,30.139999,29.450001,29.799999,27.271013,90400
2015-11-02,29.830000,30.490000,29.750000,30.360001,27.783489,70100
2015-11-03,30.280001,31.129999,30.280001,30.809999,28.195299,122600
2015-11-04,30.920000,30.990000,30.230000,30.500000,27.911608,55400
2015-11-05,30.559999,30.770000,29.809999,30.090000,27.536404,77100
2015-11-06,30.000000,30.450001,29.600000,30.450001,27.865852,36200
2015-11-09,30.230000,30.480000,29.629999,29.910000,27.371679,57200
2015-11-10,30.059999,30.059999,28.030001,28.080000,25.696981,188100
2015-11-11,28.309999,28.330000,27.219999,27.540001,25.202810,196000
2015-11-12,27.360001,27.709999,26.879999,26.920000,24.635427,145000
2015-11-13,26.719999,27.049999,26.430000,26.680000,24.415796,121100
2015-11-16,26.750000,27.400000,26.500000,27.400000,25.074688,177800
2015-11-17,27.719999,27.830000,25.910000,26.000000,23.793503,185500
2015-11-18,26.170000,26.660000,25.930000,26.549999,24.296825,198000
2015-11-19,26.309999,26.309999,25.889999,25.980000,23.775198,87700
2015-11-20,26.040001,26.350000,25.889999,26.330000,24.095497,117900
2015-11-23,26.340000,26.809999,26.299999,26.490000,24.241919,73100
2015-11-24,26.350000,27.129999,26.260000,27.080000,24.781849,130200
2015-11-25,26.650000,26.950001,26.610001,26.760000,24.489006,108500
2015-11-27,26.920000,26.920000,26.160000,26.410000,24.168707,75100
2015-11-30,26.350000,26.690001,26.309999,26.540001,24.287676,87500
2015-12-01,26.750000,27.389999,26.670000,27.330000,25.010630,177100
2015-12-02,27.290001,27.879999,27.280001,27.709999,25.358381,351300
2015-12-03,27.750000,28.379999,27.629999,27.959999,25.587164,855200
2015-12-04,27.940001,28.299999,27.660000,28.250000,25.852554,1161000
2015-12-07,27.730000,28.219999,27.670000,27.900000,25.532259,1240700
2015-12-08,27.240000,27.590000,26.750000,27.430000,25.102146,281200
2015-12-09,27.820000,28.389999,27.530001,27.690001,25.340082,113700
2015-12-10,27.230000,27.420000,26.980000,27.400000,25.074688,735300
2015-12-11,26.920000,27.030001,26.370001,26.690001,24.424944,133000
2015-12-14,27.250000,28.389999,27.219999,28.379999,25.971523,243000
2015-12-15,28.549999,29.629999,28.389999,29.230000,26.749388,794600
2015-12-16,30.900000,31.980000,30.750000,31.840000,29.137888,896500
2015-12-17,32.660000,32.980000,31.389999,31.500000,28.826744,337000
2015-12-18,31.070000,32.130001,30.920000,31.799999,29.101282,627900
2015-12-21,32.740002,32.970001,32.070000,32.910000,30.117081,657200
2015-12-22,32.639999,32.750000,30.920000,31.480000,28.808441,451400
2015-12-23,31.530001,31.959999,31.530001,31.830000,29.128738,162300
2015-12-24,31.209999,31.930000,31.209999,31.760000,29.519293,136000
2015-12-28,31.530001,31.590000,30.850000,31.180000,28.980211,161800
2015-12-29,31.129999,31.129999,30.400000,30.730000,28.561960,204000
2015-12-30,30.559999,30.850000,30.459999,30.600000,28.441132,129700
2015-12-31,30.469999,30.740000,30.400000,30.639999,28.478308,104800
2016-01-04,30.049999,30.770000,29.620001,30.770000,28.599138,222400
2016-01-05,31.059999,31.299999,30.219999,30.299999,28.162298,218900
2016-01-06,29.750000,30.100000,29.459999,29.709999,27.613922,402900
2016-01-07,28.690001,28.790001,26.830000,26.990000,25.085821,448300
2016-01-08,27.980000,28.059999,27.200001,27.299999,25.373951,219400
2016-01-11,27.430000,27.590000,26.049999,26.320000,24.463091,225100
2016-01-12,26.959999,27.170000,25.459999,25.750000,23.933306,350600
2016-01-13,26.150000,26.540001,24.650000,24.850000,23.096802,223700
2016-01-14,24.840000,25.150000,24.010000,25.010000,23.245514,222500
2016-01-15,23.680000,23.959999,22.780001,23.520000,21.860636,248100
2016-01-19,24.080000,24.260000,22.780001,23.080000,21.451677,312500
2016-01-20,22.330000,23.330000,21.500000,23.180000,21.544621,184700
2016-01-21,23.129999,23.940001,22.860001,23.459999,21.804867,169700
2016-01-22,24.170000,24.730000,24.000000,24.360001,22.641371,169200
2016-01-25,24.360001,24.420000,23.700001,23.709999,22.037230,75800
2016-01-26,23.809999,25.000000,23.500000,24.900000,23.143274,241400
2016-01-27,24.639999,25.200001,24.389999,24.620001,22.883030,162300
2016-01-28,24.750000,25.090000,24.219999,24.670000,22.929502,74800
2016-01-29,24.770000,25.330000,24.760000,25.209999,23.431402,63600
2016-02-01,24.959999,25.190001,24.520000,25.030001,23.264103,52400
2016-02-02,25.020000,25.020000,23.910000,24.070000,22.371832,91800
2016-02-03,24.320000,24.389999,23.440001,24.299999,22.585604,85500
2016-02-04,24.379999,25.000000,24.350000,24.580000,22.845850,63700
2016-02-05,24.510000,24.510000,23.879999,23.940001,22.251005,73200
2016-02-08,23.230000,23.389999,22.250000,22.620001,21.024132,89800
2016-02-09,22.170000,22.580000,21.790001,22.250000,20.680235,150400
2016-02-10,21.450001,21.900000,21.379999,21.379999,19.871614,179100
2016-02-11,20.730000,20.940001,20.049999,20.350000,18.914284,215700
2016-02-12,20.719999,21.000000,20.000000,20.430000,18.988640,100700
2016-02-16,21.080000,21.830000,21.049999,21.670000,20.141153,173100
2016-02-17,22.059999,22.580000,21.930000,22.290001,20.717415,131800
2016-02-18,22.620001,22.629999,22.100000,22.299999,20.726707,83500
2016-02-19,22.150000,22.150000,21.780001,21.870001,20.327044,68100
2016-02-22,22.180000,22.670000,22.180000,22.330000,20.754591,92600
2016-02-23,22.379999,22.379999,21.920000,21.980000,20.429283,39500
2016-02-24,21.719999,22.620001,21.469999,22.549999,20.959068,80700
2016-02-25,22.469999,22.650000,21.950001,22.650000,21.052015,54000
2016-02-26,23.270000,23.459999,23.020000,23.120001,21.488855,82000
2016-02-29,23.370001,23.809999,23.170000,23.450001,21.795572,44500
2016-03-01,23.510000,23.510000,23.000000,23.309999,21.665451,100700
2016-03-02,23.330000,23.980000,23.180000,23.959999,22.269592,98500
2016-03-03,23.850000,23.940001,23.549999,23.850000,22.167353,91700
2016-03-04,24.120001,24.500000,23.910000,24.120001,22.418304,94400
2016-03-07,24.240000,24.770000,24.240000,24.680000,22.938795,66500
2016-03-08,24.920000,24.920000,24.059999,24.110001,22.409010,81600
2016-03-09,24.430000,24.440001,24.120001,24.360001,22.641371,30900
2016-03-10,24.490000,24.490000,23.820000,23.969999,22.278887,195800
2016-03-11,24.410000,24.559999,24.129999,24.549999,22.817966,68300
2016-03-14,24.469999,24.680000,24.260000,24.530001,22.799377,52400
2016-03-15,24.290001,24.290001,23.950001,24.280001,22.567015,60300
2016-03-16,23.809999,24.450001,23.719999,24.420000,22.697138,79600
2016-03-17,24.270000,24.590000,24.260000,24.490000,22.762201,59200
2016-03-18,24.860001,25.200001,24.400000,24.400000,22.678549,153900
2016-03-21,24.420000,24.570000,24.200001,24.480000,22.752905,81400
2016-03-22,24.180000,24.219999,23.580000,23.590000,21.925695,95500
2016-03-23,23.440001,23.450001,22.590000,22.590000,20.996248,116600
2016-03-24,22.280001,22.500000,22.059999,22.340000,20.763885,105600
2016-03-28,22.400000,22.790001,22.180000,22.299999,20.726707,93500
2016-03-29,21.850000,22.430000,21.690001,22.350000,20.773180,119300
2016-03-30,22.650000,22.910000,22.559999,22.600000,21.005541,60800
2016-03-31,22.660000,22.850000,22.639999,22.660000,21.061308,73400
2016-04-01,22.469999,22.700001,22.309999,22.639999,21.042719,40300
2016-04-04,22.639999,22.680000,22.139999,22.170000,20.605879,58100
2016-04-05,21.809999,22.120001,21.700001,22.000000,20.447872,52300
2016-04-06,22.240000,22.639999,22.190001,22.590000,20.996248,58400
2016-04-07,22.770000,22.879999,22.170000,22.260000,20.689531,85100
2016-04-08,22.660000,22.780001,22.430000,22.440001,20.856831,76600
