Date,Open,High,Low,Close,Adj Close,Volume
2015-06-05,49.869999,51.470001,49.380001,51.299999,51.299999,2669500
2015-06-08,51.049999,51.490002,49.610001,49.849998,49.849998,1811100
2015-06-09,49.950001,50.240002,49.009998,49.169998,49.169998,1410500
2015-06-10,49.480000,51.369999,49.220001,50.290001,50.290001,2447000
2015-06-11,50.369999,50.799999,50.020000,50.430000,50.430000,1168300
2015-06-12,50.290001,50.980000,50.119999,50.480000,50.480000,1135400
2015-06-15,50.080002,53.669998,50.029999,53.480000,53.480000,3979900
2015-06-16,53.369999,53.669998,51.970001,52.150002,52.150002,2418500
2015-06-17,52.459999,53.130001,51.220001,51.759998,51.759998,2199400
2015-06-18,52.130001,52.480000,51.700001,51.980000,51.980000,1753500
2015-06-19,52.040001,52.970001,50.639999,51.029999,51.029999,6904900
2015-06-22,51.160000,51.610001,50.810001,51.110001,51.110001,1153100
2015-06-23,51.290001,52.099998,50.880001,51.490002,51.490002,1556600
2015-06-24,51.250000,51.939999,51.099998,51.360001,51.360001,1772200
2015-06-25,51.630001,51.869999,50.900002,50.970001,50.970001,1493700
2015-06-26,50.950001,51.099998,49.650002,49.950001,49.950001,1746100
2015-06-29,48.950001,49.169998,47.779999,47.840000,47.840000,2853000
2015-06-30,48.419998,48.439999,46.840000,46.980000,46.980000,2494400
2015-07-01,47.320000,47.750000,45.650002,46.040001,46.040001,2375900
2015-07-02,46.029999,46.279999,45.139999,45.169998,45.169998,2389300
2015-07-06,44.880001,44.919998,43.950001,44.189999,44.189999,2035000
2015-07-07,44.000000,45.139999,42.709999,45.119999,45.119999,3769500
2015-07-08,44.680000,45.000000,43.160000,43.270000,43.270000,2159200
2015-07-09,44.500000,45.220001,43.570000,43.650002,43.650002,1883000
2015-07-10,44.310001,44.750000,43.619999,44.029999,44.029999,1349000
2015-07-13,44.549999,46.060001,44.439999,46.009998,46.009998,2454200
2015-07-14,46.439999,47.009998,45.570000,45.810001,45.810001,2940700
2015-07-15,45.720001,45.939999,44.110001,44.490002,44.490002,2210900
2015-07-16,44.759998,45.209999,44.110001,44.759998,44.759998,1244100
2015-07-17,44.619999,44.700001,43.750000,43.950001,43.950001,1418100
2015-07-20,44.490002,44.500000,43.230000,43.279999,43.279999,1841600
2015-07-21,43.110001,43.980000,42.860001,43.480000,43.480000,1452900
2015-07-22,43.099998,43.250000,42.250000,42.500000,42.500000,1742200
2015-07-23,42.570000,43.639999,42.570000,42.740002,42.740002,1767800
2015-07-24,42.919998,43.250000,42.250000,42.970001,42.970001,1818400
2015-07-27,42.430000,42.619999,41.560001,42.270000,42.270000,1888900
2015-07-28,42.500000,43.660000,41.660000,43.380001,43.380001,1719800
2015-07-29,43.509998,45.959999,43.130001,45.540001,45.540001,2765900
2015-07-30,45.889999,45.930000,44.580002,45.310001,45.310001,1597100
2015-07-31,45.310001,45.400002,44.259998,44.299999,44.299999,1529000
2015-08-03,44.700001,44.799999,43.279999,43.689999,43.689999,1939000
2015-08-04,43.700001,44.790001,43.419998,44.500000,44.500000,3645800
2015-08-05,50.119999,53.090000,49.009998,51.919998,51.919998,11124100
2015-08-06,52.450001,53.480000,50.099998,51.200001,51.200001,4630200
2015-08-07,51.310001,52.700001,50.799999,52.080002,52.080002,2783500
2015-08-10,52.500000,53.630001,52.450001,53.480000,53.480000,2666400
2015-08-11,52.770000,53.200001,51.310001,51.439999,51.439999,2507800
2015-08-12,50.770000,52.189999,49.730000,51.880001,51.880001,2695100
2015-08-13,51.619999,52.500000,51.009998,51.110001,51.110001,1469800
2015-08-14,51.189999,52.299999,51.139999,51.509998,51.509998,1139900
2015-08-17,51.090000,51.939999,50.650002,51.740002,51.740002,1346500
2015-08-18,51.669998,52.299999,50.930000,51.630001,51.630001,1611700
2015-08-19,51.070000,51.279999,48.849998,49.939999,49.939999,3084100
2015-08-20,49.369999,49.599998,47.849998,47.910000,47.910000,2059200
2015-08-21,47.290001,48.049999,45.259998,45.270000,45.270000,3651700
2015-08-24,40.799999,46.299999,40.250000,43.610001,43.610001,3818700
2015-08-25,45.990002,47.369999,44.310001,44.380001,44.380001,2834100
2015-08-26,45.709999,46.230000,44.040001,46.090000,46.090000,1990100
2015-08-27,47.470001,48.049999,46.400002,47.840000,47.840000,2079600
2015-08-28,47.349998,49.220001,47.060001,47.799999,47.799999,1910900
2015-08-31,47.500000,48.799999,46.820000,47.840000,47.840000,1216900
2015-09-01,46.930000,48.790001,46.389999,47.259998,47.259998,1915100
2015-09-02,48.000000,48.410000,46.849998,47.959999,47.959999,1596300
2015-09-03,48.009998,49.380001,47.900002,48.290001,48.290001,1329100
2015-09-04,47.480000,48.000000,46.610001,46.939999,46.939999,1091000
2015-09-08,47.720001,49.139999,47.500000,49.110001,49.110001,1412600
2015-09-09,49.759998,50.459999,47.599998,47.730000,47.730000,1679700
2015-09-10,48.360001,49.320000,47.900002,48.220001,48.220001,1581200
2015-09-11,47.820000,48.860001,47.709999,48.790001,48.790001,1339300
2015-09-14,48.369999,48.459999,45.849998,46.200001,46.200001,2583100
2015-09-15,46.200001,46.790001,45.599998,46.580002,46.580002,1640400
2015-09-16,46.650002,48.410000,46.610001,47.759998,47.759998,1792100
2015-09-17,47.950001,48.049999,46.750000,46.919998,46.919998,1391900
2015-09-18,46.189999,46.419998,45.080002,45.330002,45.330002,3857000
2015-09-21,45.570000,45.919998,44.799999,45.139999,45.139999,1247000
2015-09-22,44.279999,44.759998,43.900002,44.419998,44.419998,1599700
2015-09-23,44.619999,44.869999,43.310001,43.369999,43.369999,1632000
2015-09-24,43.099998,43.900002,42.150002,43.639999,43.639999,1695100
2015-09-25,44.209999,44.830002,42.939999,43.290001,43.290001,1206100
2015-09-28,43.000000,43.200001,40.509998,40.810001,40.810001,1870700
2015-09-29,41.009998,42.330002,40.720001,41.020000,41.020000,1765500
2015-09-30,41.490002,42.849998,41.480000,42.750000,42.750000,1470500
2015-10-01,42.560001,43.349998,41.970001,42.680000,42.680000,1469500
2015-10-02,42.240002,45.470001,41.900002,45.459999,45.459999,1747300
2015-10-05,45.889999,47.230000,45.669998,46.660000,46.660000,1604100
2015-10-06,46.770000,49.160000,46.680000,48.880001,48.880001,2695600
2015-10-07,49.860001,50.830002,48.220001,49.910000,49.910000,2566600
2015-10-08,49.849998,51.450001,49.450001,51.119999,51.119999,1604100
2015-10-09,51.119999,51.599998,50.439999,51.200001,51.200001,1399400
2015-10-12,51.209999,51.310001,50.110001,50.830002,50.830002,1270600
2015-10-13,50.459999,51.799999,50.000000,50.580002,50.580002,1175400
2015-10-14,50.810001,52.450001,50.500000,51.950001,51.950001,1383100
2015-10-15,52.259998,52.750000,51.560001,52.480000,52.480000,1533800
2015-10-16,52.549999,52.630001,51.080002,52.049999,52.049999,1160800
2015-10-19,51.700001,52.290001,50.880001,51.189999,51.189999,980600
2015-10-20,51.119999,52.490002,50.810001,51.770000,51.770000,951500
2015-10-21,51.869999,51.900002,49.840000,49.939999,49.939999,1475600
2015-10-22,50.549999,50.950001,49.099998,49.889999,49.889999,1718000
2015-10-23,50.310001,50.889999,49.220001,50.430000,50.430000,1376100
2015-10-26,50.970001,51.689999,49.810001,50.570000,50.570000,1251000
2015-10-27,50.189999,50.360001,48.580002,49.160000,49.160000,1284700
2015-10-28,49.389999,50.930000,48.880001,50.849998,50.849998,1772100
2015-10-29,51.349998,52.150002,50.250000,50.990002,50.990002,2467100
2015-10-30,56.900002,58.430000,54.650002,57.070000,57.070000,6634100
2015-11-02,56.650002,57.820000,55.820000,57.779999,57.779999,2937800
2015-11-03,57.439999,59.549999,57.279999,58.349998,58.349998,2654600
2015-11-04,58.400002,58.880001,57.709999,58.660000,58.660000,1728600
2015-11-05,58.939999,59.410000,57.700001,58.330002,58.330002,1641600
2015-11-06,58.189999,59.849998,58.049999,59.669998,59.669998,1505100
2015-11-09,59.410000,59.799999,57.610001,58.389999,58.389999,1523500
2015-11-10,58.520000,58.599998,54.630001,55.869999,55.869999,3854200
2015-11-11,56.020000,56.299999,54.070000,54.750000,54.750000,2317200
2015-11-12,54.410000,55.400002,53.430000,53.919998,53.919998,2147000
2015-11-13,53.720001,54.070000,52.160000,52.720001,52.720001,2263900
2015-11-16,52.779999,54.290001,52.430000,54.180000,54.180000,1390000
2015-11-17,54.549999,54.700001,52.389999,52.750000,52.750000,1821500
2015-11-18,53.070000,54.130001,52.830002,53.939999,53.939999,1489300
2015-11-19,53.400002,53.570000,52.799999,53.279999,53.279999,961400
2015-11-20,53.400002,54.759998,53.340000,54.439999,54.439999,1344400
2015-11-23,54.320000,55.320000,53.630001,54.880001,54.880001,1401700
2015-11-24,54.590000,56.369999,54.389999,56.169998,56.169998,1230200
2015-11-25,56.040001,57.259998,55.840000,56.400002,56.400002,1092300
2015-11-27,56.169998,56.189999,55.389999,56.099998,56.099998,686100
2015-11-30,56.180000,57.130001,56.099998,56.509998,56.509998,1472600
2015-12-01,56.599998,58.290001,56.599998,58.180000,58.180000,1607900
2015-12-02,58.060001,60.320000,57.950001,59.669998,59.669998,3719900
2015-12-03,60.000000,62.049999,58.660000,59.459999,59.459999,2700100
2015-12-04,59.060001,60.009998,58.490002,59.840000,59.840000,1537800
2015-12-07,59.290001,59.590000,58.220001,59.320000,59.320000,1852100
2015-12-08,58.430000,59.250000,56.959999,59.070000,59.070000,2753100
2015-12-09,59.459999,61.919998,58.419998,58.849998,58.849998,3186300
2015-12-10,54.320000,55.389999,52.509998,54.349998,54.349998,7504600
2015-12-11,53.950001,56.599998,53.500000,55.259998,55.259998,3212000
2015-12-14,55.790001,58.480000,55.040001,58.410000,58.410000,3441900
2015-12-15,58.860001,60.349998,58.119999,59.830002,59.830002,4589800
2015-12-16,63.520000,66.349998,63.400002,65.620003,65.620003,7207200
2015-12-17,66.500000,66.650002,64.029999,64.480003,64.480003,3326300
2015-12-18,63.840000,65.339996,63.290001,63.410000,63.410000,3311500
2015-12-21,64.650002,66.150002,64.500000,65.739998,65.739998,2778900
2015-12-22,65.470001,65.629997,63.730000,64.989998,64.989998,1870400
2015-12-23,65.489998,66.519997,65.349998,66.169998,66.169998,1334900
2015-12-24,66.260002,67.800003,66.250000,66.919998,66.919998,921200
2015-12-28,66.529999,66.800003,65.110001,66.400002,66.400002,1025200
2015-12-29,66.699997,66.949997,65.449997,66.410004,66.410004,1048600
2015-12-30,66.230003,67.160004,66.010002,66.989998,66.989998,1342100
2015-12-31,66.510002,67.070000,65.989998,65.989998,65.989998,1515500
2016-01-04,64.709999,66.760002,64.099998,66.720001,66.720001,2126900
2016-01-05,70.559998,72.120003,70.110001,72.029999,72.029999,6385400
2016-01-06,71.000000,71.449997,68.419998,69.519997,69.519997,2947100
2016-01-07,67.639999,68.699997,65.349998,66.220001,66.220001,4091000
2016-01-08,67.430000,67.949997,64.730003,65.620003,65.620003,3035700
2016-01-11,65.839996,66.720001,64.370003,65.419998,65.419998,1744400
2016-01-12,65.980003,66.540001,63.070000,65.220001,65.220001,2307800
2016-01-13,65.519997,66.269997,61.080002,61.369999,61.369999,2544400
2016-01-14,60.799999,62.599998,57.540001,61.779999,61.779999,3851500
2016-01-15,59.580002,61.639999,58.799999,61.320000,61.320000,2377300
2016-01-19,62.209999,63.150002,60.740002,61.490002,61.490002,2236300
2016-01-20,60.400002,62.000000,57.200001,61.270000,61.270000,3311500
2016-01-21,61.290001,64.529999,60.860001,63.230000,63.230000,2420000
2016-01-22,65.099998,66.940002,64.290001,66.440002,66.440002,3006000
2016-01-25,66.559998,66.589996,63.930000,64.139999,64.139999,1866000
2016-01-26,64.760002,67.599998,64.440002,67.400002,67.400002,1917900
2016-01-27,66.930000,67.730003,65.220001,65.639999,65.639999,1893400
2016-01-28,66.849998,67.430000,64.180000,65.879997,65.879997,2228100
2016-01-29,65.919998,68.699997,65.800003,68.660004,68.660004,2328800
2016-02-01,68.099998,69.769997,66.739998,69.129997,69.129997,1963500
2016-02-02,68.050003,68.739998,65.610001,66.129997,66.129997,1967500
2016-02-03,66.940002,67.150002,64.099998,66.489998,66.489998,1760700
2016-02-04,66.389999,68.489998,66.050003,67.199997,67.199997,1669300
2016-02-05,66.709999,66.879997,64.860001,65.070000,65.070000,1656900
2016-02-08,63.500000,65.070000,62.959999,64.180000,64.180000,2133200
2016-02-09,63.029999,66.849998,62.540001,66.480003,66.480003,2207100
2016-02-10,64.660004,65.720001,63.790001,64.410004,64.410004,2386200
2016-02-11,63.000000,64.070000,60.099998,61.360001,61.360001,3052000
2016-02-12,62.299999,62.799999,58.080002,60.990002,60.990002,2939900
2016-02-16,61.980000,63.310001,61.669998,63.049999,63.049999,1652300
2016-02-17,63.700001,64.199997,62.169998,63.470001,63.470001,2212900
2016-02-18,64.290001,64.830002,62.500000,63.540001,63.540001,1803300
2016-02-19,63.029999,63.500000,61.439999,62.759998,62.759998,1721200
2016-02-22,63.560001,65.559998,63.450001,64.230003,64.230003,2374500
2016-02-23,63.799999,64.559998,61.270000,61.790001,61.790001,3264100
2016-02-24,63.959999,70.570000,63.950001,69.449997,69.449997,7957900
2016-02-25,69.330002,72.519997,68.540001,72.250000,72.250000,5101500
2016-02-26,72.250000,73.370003,69.879997,70.250000,70.250000,3541700
2016-02-29,70.279999,73.709999,70.019997,71.870003,71.870003,3395300
2016-03-01,71.360001,71.410004,68.370003,69.019997,69.019997,3348300
2016-03-02,68.949997,70.599998,68.529999,69.139999,69.139999,2038100
2016-03-03,69.580002,70.500000,68.660004,69.709999,69.709999,1705800
2016-03-04,70.160004,71.209999,68.709999,69.519997,69.519997,1926500
2016-03-07,69.169998,70.489998,68.349998,69.180000,69.180000,1357800
2016-03-08,68.449997,69.169998,66.580002,66.870003,66.870003,1725300
2016-03-09,67.290001,68.750000,66.709999,68.489998,68.489998,1566100
2016-03-10,68.320000,69.529999,67.809998,69.250000,69.250000,1663900
2016-03-11,70.000000,70.559998,68.510002,70.320000,70.320000,1861400
2016-03-14,70.349998,71.180000,69.599998,70.889999,70.889999,1303900
2016-03-15,70.250000,70.989998,69.860001,70.779999,70.779999,1283000
2016-03-16,70.150002,73.190002,70.029999,72.059998,72.059998,2329900
2016-03-17,72.389999,73.529999,71.699997,73.209999,73.209999,1635300
2016-03-18,73.430000,74.290001,72.300003,72.440002,72.440002,2284300
2016-03-21,72.209999,72.620003,71.040001,71.239998,71.239998,1598300
2016-03-22,70.620003,71.570000,70.230003,71.290001,71.290001,1369000
2016-03-23,71.250000,71.300003,68.139999,68.230003,68.230003,1925100
2016-03-24,67.980003,68.839996,66.610001,68.459999,68.459999,1512000
2016-03-28,68.550003,69.300003,67.529999,68.400002,68.400002,1335200
2016-03-29,68.150002,69.720001,67.760002,69.300003,69.300003,1260500
2016-03-30,69.879997,70.290001,68.910004,68.970001,68.970001,1268200
2016-03-31,68.730003,69.639999,68.400002,68.470001,68.470001,1392500
2016-04-01,67.879997,68.470001,66.779999,67.480003,67.480003,1794900
2016-04-04,67.360001,69.010002,67.089996,67.239998,67.239998,1578300
2016-04-05,65.230003,65.970001,62.299999,62.419998,62.419998,4834700
2016-04-06,62.919998,63.590000,61.470001,62.759998,62.759998,3186200
2016-04-07,62.430000,62.799999,60.759998,61.259998,61.259998,2425500
2016-04-08,61.950001,62.139999,60.270000,60.630001,60.630001,2147600
